"","year","month","plot","point","N.N","temperature_C","volumetric_water_content","chamber_height","flux"
"3223",10,9,4,1.2,467,25.7,6,4.2,0.270833333
"3224",10,9,4,2.1,465,26,22,5.4,0.354166667
"3225",10,9,4,2.2,496,26,22,5.4,0.041666667
"3226",10,9,4,3.1,468,26,10,3.2,0.395833333
"3227",10,9,4,3.2,463,26,10,3.2,0.354166667
"3228",10,9,4,4.1,504,25.8,6,3.5,0.3125
"3229",10,9,4,4.2,446,25.8,6,3.5,0.333333333
"3230",10,9,4,5.1,641,25.8,5,4,0.5625
"3231",10,9,4,5.2,693,25.8,5,4,0.5
"3232",10,9,4,6.1,532,25.9,6,2.5,0.666666667
"3233",10,9,4,6.2,485,25.9,6,2.5,0.666666667
"3234",10,9,4,7.1,658,26,10,3.5,0.416666667
"3235",10,9,4,7.2,642,26,10,3.5,0.4375
"3236",10,9,4,8.1,443,26.2,8,2.7,0.4375
"3237",10,9,4,8.2,438,26.2,8,2.7,0.4375
"3238",10,9,4,9.1,535,25.4,7,3,0.166666667
"3239",10,9,4,9.2,489,25.4,7,3,0.5
"3240",10,9,4,10.1,430,25.6,8,3.5,NA
"3241",10,9,4,10.2,510,25.6,8,3.5,0.416666667
"3242",10,9,4,11.1,559,26.2,8,3.5,NA
"3243",10,9,4,11.2,548,26.2,8,3.5,0.479166667
"3244",10,9,4,12.1,475,25.3,6,7.6,0.416666667
"3245",10,9,4,12.2,498,25.3,6,7.6,0.395833333
"3246",10,9,4,13.1,478,25.8,6,5,0.583333333
"3247",10,9,4,13.2,471,25.8,6,5,0.3125
"3248",10,9,4,14.1,412,25.8,18,3.5,0.3125
"3249",10,9,4,14.2,409,25.8,18,3.5,0.395833333
"3250",10,9,4,15.1,497,25.9,5,4,0.4375
"3251",10,9,4,15.2,486,25.9,5,4,0.604166667
"3252",10,9,4,16.1,473,26,5,5,0.333333333
"3253",10,9,4,16.2,450,26,5,5,0.3125
"3254",10,9,4,17.1,525,25.9,7,4.3,0.75
"3255",10,9,4,17.2,474,25.9,7,4.3,0.083333333
"3256",10,9,4,18.1,446,26.5,6,4,NA
"3257",10,9,4,18.2,430,26.5,6,4,0.166666667
"3258",10,9,4,19.1,496,26,12,2.6,0.5625
"3259",10,9,4,19.2,423,26,12,2.6,0.229166667
"3260",10,9,4,20.1,412,26.2,7,5,0.125
"3261",10,9,4,20.2,497,26.2,7,5,0.4375
"3262",10,9,4,21.1,557,26.3,10,2.5,0.354166667
"3263",10,9,4,21.2,476,26.3,10,2.5,0.479166667
"3264",10,9,4,22.1,524,26.2,7,5.5,0.1875
"3265",10,9,4,22.2,718,26.2,7,5.5,0.375
"3266",10,9,4,23.1,458,25.8,6,4,0.4375
"3267",10,9,4,23.2,559,25.8,6,4,0.75
"3268",10,9,4,24.1,594,25.7,5,5.6,1.083333333
"3269",10,9,4,24.2,477,25.7,5,5.6,0.604166667
"3270",10,9,4,25.1,480,25.8,6,3.5,0.604166667
"3271",10,10,3,1.1,662,24.5,26,6.8,0.645833333
"3272",10,10,3,1.2,520,24.5,26,6.8,0.6875
"3273",10,10,3,2.1,510,24.1,23,3.7,0.354166667
"3274",10,10,3,2.2,563,24.1,23,3.7,0.375
"3275",10,10,3,3.1,532,24.2,30,6.3,0.375
"3276",10,10,3,3.2,515,24.2,30,6.3,0.4375
"3277",10,10,3,4.1,531,23.9,45,3.1,0.270833333
"3278",10,10,3,4.2,473,23.9,45,3.1,0.333333333
"3279",10,10,3,5.1,578,24,26,5.3,0.354166667
"3280",10,10,3,5.2,544,24,26,5.3,0.416666667
"3281",10,10,3,6.1,497,24.1,28,5.6,0.3125
"3282",10,10,3,6.2,504,24.1,28,5.6,0.375
"3283",10,10,3,7.1,498,24.1,32,5.1,0.395833333
"3284",10,10,3,7.2,500,24.1,32,5.1,0.458333333
"3285",10,10,3,8.1,483,23.8,35,4.7,0.333333333
"3286",10,10,3,8.2,563,23.8,35,4.7,0.333333333
"3287",10,10,3,9.1,524,23.7,48,5.3,0.208333333
"3288",10,10,3,9.2,503,23.7,48,5.3,0.25
"3289",10,10,3,10.1,504,23.7,18,5.7,0.25
"3290",10,10,3,10.2,561,23.7,18,5.7,NA
"3291",10,10,3,11.1,493,24.3,19,5.8,0.5
"3292",10,10,3,11.2,538,24.3,19,5.8,0.479166667
"3293",10,10,3,12.1,446,24.3,21,4.8,0.270833333
"3294",10,10,3,12.2,529,24.3,21,4.8,0.25
"3295",10,10,3,13.1,427,24.3,49,4.6,0.229166667
"3296",10,10,3,13.2,419,24.3,49,4.6,0.25
"3297",10,10,3,14.1,451,24.9,22,6.7,0.458333333
"3298",10,10,3,14.2,456,24.9,22,6.7,0.479166667
"3299",10,10,3,15.1,459,24.7,33,4.2,0.4375
"3300",10,10,3,15.2,492,24.7,33,4.2,0.4375
"3301",10,10,3,16.1,485,24.7,22,3.1,0.708333333
"3302",10,10,3,16.2,482,24.7,22,3.1,0.729166667
"3303",10,10,3,18.1,456,24.4,14,3.9,0.541666667
"3304",10,10,3,18.2,477,24.4,14,3.9,0.458333333
"3305",10,10,3,19.1,451,24,17,2.6,0.3125
"3306",10,10,3,19.2,513,24,17,2.6,0.291666667
"3307",10,10,3,20.1,506,24.5,21,2.8,0.541666667
"3308",10,10,3,20.2,471,24.5,21,2.8,0.645833333
"3309",10,10,3,21.1,517,24.7,26,2.9,0.4375
"3310",10,10,3,21.2,513,24.7,26,2.9,0.5625
"3311",10,10,3,22.1,431,24.7,39,3.6,0.166666667
"3312",10,10,3,22.2,448,24.7,39,3.6,0.166666667
"3313",10,10,3,23.1,526,24.8,13,6.3,NA
"3314",10,10,3,23.2,485,24.8,13,6.3,0.354166667
"3315",10,10,3,24.1,479,24.8,15,8.8,0.333333333
"3316",10,10,3,24.2,473,24.8,15,8.8,0.354166667
"3317",10,10,3,25.1,461,24.6,13,4.7,0.458333333
"3318",10,10,4,1.1,506,24.8,6,3.5,0.395833333
"3319",10,10,4,1.2,490,24.8,6,3.5,0.395833333
"3320",10,10,4,2.1,503,24.9,20,5.7,0.375
"3321",10,10,4,2.2,506,24.9,20,5.7,0.416666667
"3322",10,10,4,4.1,533,24.8,17,2.6,0.291666667
"3323",10,10,4,4.2,544,24.8,17,2.6,0.416666667
"3324",10,10,4,5.1,494,25,5,3.1,0.375
"3325",10,10,4,5.2,586,25,5,3.1,0.291666667
"3326",10,10,4,6.1,500,25.2,7,2.6,0.75
"3327",10,10,4,6.2,534,25.2,7,2.6,0.6875
"3328",10,10,4,7.1,492,24.9,9,5.7,0.291666667
"3329",10,10,4,7.2,516,24.9,9,5.7,0.375
"3330",10,10,4,8.1,542,25.5,17,3.5,0.604166667
"3331",10,10,4,8.2,534,25.5,17,3.5,0.645833333
"3332",10,10,4,9.1,512,25.3,8,2.2,0.520833333
"3333",10,10,4,9.2,540,25.3,8,2.2,0.5
"3334",10,10,4,10.1,540,24.9,9,3.7,0.354166667
"3335",10,10,4,10.2,485,24.9,9,3.7,0.333333333
"3336",10,10,4,11.1,526,25.2,18,2.8,0.645833333
"3337",10,10,4,11.2,516,25.2,18,2.8,0.583333333
"3338",10,10,4,12.1,554,25.4,5,6.6,0.1875
"3339",10,10,4,12.2,510,25.4,5,6.6,0.166666667
"3340",10,10,4,13.1,520,25.5,6,4.8,0.375
"3341",10,10,4,13.2,552,25.5,6,4.8,0.5
"3342",10,10,4,14.1,479,25.2,22,4.4,0.4375
"3343",10,10,4,14.2,499,25.2,22,4.4,0.604166667
"3344",10,10,4,15.1,507,25.2,7,3.5,0.395833333
"3345",10,10,4,15.2,693,25.2,7,3.5,0.458333333
"3346",10,10,4,16.1,496,25.9,4,4.6,0.604166667
"3347",10,10,4,16.2,488,25.9,4,4.6,0.645833333
"3348",10,10,4,17.1,531,25.7,9,4.2,0.604166667
"3349",10,10,4,17.2,487,25.7,9,4.2,0.708333333
"3350",10,10,4,18.1,515,25.4,9,3.6,0.416666667
"3351",10,10,4,18.2,496,25.4,9,3.6,0.458333333
"3352",10,10,4,19.1,599,26.5,15,2.7,0.5
"3353",10,10,4,19.2,515,26.5,15,2.7,0.604166667
"3354",10,10,4,20.1,458,25.8,10,3.4,0.333333333
"3355",10,10,4,20.2,431,25.8,10,3.4,0.479166667
"3356",10,10,4,21.1,452,26.2,10,2.2,0.625
"3357",10,10,4,21.2,489,26.2,10,2.2,0.604166667
"3358",10,10,4,22.1,479,27,8,4.2,0.520833333
"3359",10,10,4,22.2,467,27,8,4.2,0.5
"3360",10,10,4,23.1,476,26.2,9,4,0.458333333
"3361",10,10,4,23.2,488,26.2,9,4,0.541666667
"3362",10,10,4,24.1,487,26.2,15,5.3,0.416666667
"3363",10,10,4,24.2,543,26.2,15,5.3,0.5
"3364",10,10,4,25.1,503,26.5,11,3.2,0.604166667
"3365",10,11,3,1.1,557,252,29,6.1,0.625
"3366",10,11,3,1.2,581,252,29,6.1,0.604166667
"3367",10,11,3,2.1,514,25.2,35,5.4,0.375
"3368",10,11,3,2.2,561,25.2,35,5.4,0.375
"3369",10,11,3,3.1,548,25.1,39,5.3,0.3125
"3370",10,11,3,3.2,592,25.1,39,5.3,0.354166667
"3371",10,11,3,4.1,547,24.9,48,4.9,0.3125
"3372",10,11,3,4.2,576,24.9,48,4.9,0.333333333
"3373",10,11,3,5.1,551,25.1,41,5.6,0.333333333
"3374",10,11,3,5.2,565,25.1,41,5.6,0.395833333
"3375",10,11,3,6.1,551,25,40,6.2,0.229166667
"3376",10,11,3,6.2,685,25,40,6.2,NA
"3377",10,11,3,7.1,660,25.2,33,5.7,0.333333333
"3378",10,11,3,7.2,637,25.2,33,5.7,0.333333333
"3379",10,11,3,8.1,514,25,48,3.9,0.395833333
"3380",10,11,3,8.2,523,25,48,3.9,0.479166667
"3381",10,11,3,9.1,503,24.8,36,5.6,0.375
"3382",10,11,3,9.2,498,24.8,36,5.6,0.333333333
"3383",10,11,3,10.1,520,24.8,52,3.9,0.270833333
"3384",10,11,3,10.2,526,24.8,52,3.9,0.25
"3385",10,11,3,11.1,561,25.2,16,6.8,0.3125
"3386",10,11,3,11.2,545,25.2,16,6.8,0.458333333
"3387",10,11,3,12.1,554,25.2,26,5.6,0.166666667
"3388",10,11,3,12.2,479,25.2,26,5.6,0.270833333
"3389",10,11,3,13.1,569,24.9,33,4.8,0.229166667
"3390",10,11,3,13.2,524,24.9,33,4.8,0.208333333
"3391",10,11,3,14.1,574,25.7,19,6.7,0.520833333
"3392",10,11,3,14.2,583,25.7,19,6.7,0.458333333
"3393",10,11,3,15.1,578,25.3,38,4.4,0.333333333
"3394",10,11,3,15.2,526,25.3,38,4.4,0.416666667
"3395",10,11,3,16.1,533,24.9,26,4.1,0.645833333
"3396",10,11,3,16.2,514,24.9,26,4.1,0.666666667
"3397",10,11,3,17.1,468,24.9,51,6.6,0.270833333
"3398",10,11,3,17.2,488,24.9,51,6.6,0.208333333
"3399",10,11,3,18.1,453,24.6,18,3.9,0.229166667
"3400",10,11,3,18.2,459,24.6,18,3.9,0.208333333
"3401",10,11,3,19.1,423,24.8,6,2.4,NA
"3402",10,11,3,19.2,454,24.8,6,2.4,0.083333333
"3403",10,11,3,20.1,464,24.6,21,2.8,NA
"3404",10,11,3,20.2,440,24.6,21,2.8,0.104166667
"3405",10,11,3,21.1,538,24.7,32,2.6,NA
"3406",10,11,3,21.2,448,24.7,32,2.6,0.1875
"3407",10,11,3,22.1,494,24.6,19,4.4,0.354166667
"3408",10,11,3,22.2,481,24.6,19,4.4,0.333333333
"3409",10,11,3,23.1,418,24.9,21,6.1,0.1875
"3410",10,11,3,23.2,485,24.9,21,6.1,0.229166667
"3411",10,11,3,24.1,427,24.8,12,9.3,NA
"3412",10,11,3,24.2,414,24.8,12,9.3,NA
"3413",10,11,3,25.1,470,24.8,18,5.4,0.270833333
"3414",10,11,4,1.1,480,24.4,9,4.2,0.25
"3415",10,11,4,1.2,455,24.4,9,4.2,0.458333333
"3416",10,11,4,2.1,509,24.5,19,5.8,NA
"3417",10,11,4,2.2,479,24.5,19,5.8,0.270833333
"3418",10,11,4,4.1,469,24.5,9,2.7,0.416666667
"3419",10,11,4,4.2,525,24.5,9,2.7,0.416666667
"3420",10,11,4,5.1,463,24.6,6,3.3,0.375
"3421",10,11,4,5.2,466,24.6,6,3.3,0.5
"3422",10,11,4,6.1,486,24.8,14,2.4,0.6875
"3423",10,11,4,6.2,485,24.8,14,2.4,0.729166667
"3424",10,11,4,7.1,492,24.6,10,5.3,0.229166667
"3425",10,11,4,7.2,509,24.6,10,5.3,0.333333333
"3426",10,11,4,8.1,505,24.8,8,3.4,0.645833333
"3427",10,11,4,8.2,585,24.8,8,3.4,0.5
"3428",10,11,4,9.1,468,25,11,2.5,0.458333333
"3429",10,11,4,9.2,464,25,11,2.5,0.395833333
"3430",10,11,4,10.1,446,24.6,12,4.2,0.3125
"3431",10,11,4,10.2,454,24.6,12,4.2,0.354166667
"3432",10,11,4,11.1,502,24.9,14,2.9,0.520833333
"3433",10,11,4,11.2,499,24.9,14,2.9,0.583333333
"3434",10,11,4,12.1,454,24.8,5,6.6,NA
"3435",10,11,4,12.2,464,24.8,5,6.6,0.3125
"3436",10,11,4,13.1,516,24.9,11,4.5,0.354166667
"3437",10,11,4,13.2,498,24.9,11,4.5,0.5625
"3438",10,11,4,14.1,484,24.8,8,4.4,0.416666667
"3439",10,11,4,14.2,496,24.8,8,4.4,0.5625
"3440",10,11,4,15.1,486,25.2,6,3.7,0.3125
"3441",10,11,4,15.2,539,25.2,6,3.7,0.270833333
"3442",10,11,4,16.1,446,24.9,7,4.1,0.5625
"3443",10,11,4,16.2,460,24.9,7,4.1,0.645833333
"3444",10,11,4,17.1,444,24.8,15,3.7,0.354166667
"3445",10,11,4,17.2,492,24.8,15,3.7,0.416666667
"3446",10,11,4,18.1,438,25.6,9,3.4,0.354166667
"3447",10,11,4,18.2,434,25.6,9,3.4,0.416666667
"3448",10,11,4,19.1,439,25.1,9,2.6,0.708333333
"3449",10,11,4,19.2,488,25.1,9,2.6,0.5625
"3450",10,11,4,20.1,466,25.6,7,4.3,0.25
"3451",10,11,4,20.2,427,25.6,7,4.3,0.395833333
"3452",10,11,4,21.1,476,25.1,9,2.6,0.479166667
"3453",10,11,4,21.2,558,25.1,9,2.6,0.541666667
"3454",10,11,4,22.1,486,25.1,5,4.8,0.5
"3455",10,11,4,22.2,518,25.1,5,4.8,0.395833333
"3456",10,11,4,23.1,624,25.1,5,4.3,NA
"3457",10,11,4,23.2,430,25.1,5,4.3,0.458333333
"3458",10,11,4,24.1,431,25.2,4,5.7,0.479166667
"3459",10,11,4,24.2,456,25.2,4,5.7,0.458333333
"3460",10,11,4,25.1,460,25.4,8,3.3,0.520833333
"3461",10,12,3,1.1,604,25.2,22,6.3,0.416666667
"3462",10,12,3,1.2,633,25.2,22,6.3,0.333333333
"3463",10,12,3,2.1,660,25.1,20,6.3,0.270833333
"3464",10,12,3,2.2,584,25.1,20,6.3,0.375
"3465",10,12,3,3.1,542,24.8,25,5,0.479166667
"3466",10,12,3,3.2,534,24.8,25,5,0.458333333
"3467",10,12,3,4.1,574,25.2,29,5,0.208333333
"3468",10,12,3,4.2,577,25.2,29,5,0.229166667
"3469",10,12,3,5.1,543,25.2,30,5,0.270833333
"3470",10,12,3,5.2,566,25.2,30,5,0.270833333
"3471",10,12,3,6.1,495,25.2,19,6,0.208333333
"3472",10,12,3,6.2,491,25.2,19,6,0.3125
"3473",10,12,3,7.1,465,25.5,24,7,0.416666667
"3474",10,12,3,7.2,516,25.5,24,7,0.5
"3475",10,12,3,8.1,511,25.5,29,4.3,0.375
"3476",10,12,3,8.2,515,25.5,29,4.3,0.354166667
"3477",10,12,3,9.1,517,25.5,33,6,0.208333333
"3478",10,12,3,9.2,484,25.5,33,6,NA
"3479",10,12,3,10.1,456,26.1,17,5.5,0.1875
"3480",10,12,3,10.2,481,26.1,17,5.5,0.1875
"3481",10,12,3,11.1,474,25.8,24,7,0.291666667
"3482",10,12,3,11.1,488,25.8,24,7,0.375
"3483",10,12,3,11.2,525,NA,NA,NA,0.354166667
"3484",10,12,3,12.1,478,25.5,20,5,NA
"3485",10,12,3,12.2,468,25.5,20,5,NA
"3486",10,12,3,13.1,451,25.5,32,4,0.333333333
"3487",10,12,3,13.2,429,25.5,32,4,0.333333333
"3488",10,12,3,14.1,479,26.1,19,7,0.416666667
"3489",10,12,3,14.2,459,26.1,19,7,0.291666667
"3490",10,12,3,15.1,513,25.8,26,3.9,0.333333333
"3491",10,12,3,15.2,476,25.8,26,3.9,0.479166667
"3492",10,12,3,16.1,543,26.3,22,3.5,0.541666667
"3493",10,12,3,16.2,479,26.3,22,3.5,0.666666667
"3494",10,12,3,17.1,456,25.7,21,7.7,NA
"3495",10,12,3,17.2,470,25.7,21,7.7,NA
"3496",10,12,3,18.1,425,26,20,3.5,0.1875
"3497",10,12,3,18.2,456,26,20,3.5,NA
"3498",10,12,3,19.1,437,25.9,16,2.5,0.104166667
"3499",10,12,3,19.2,464,25.9,16,2.5,NA
"3500",10,12,3,20.1,472,26.3,25,2,NA
"3501",10,12,3,20.2,462,26.3,25,2,NA
"3502",10,12,3,21.1,575,26.4,26,2,0.333333333
"3503",10,12,3,21.2,530,26.4,26,2,NA
"3504",10,12,3,22.1,498,26.4,20,3.4,0.645833333
"3505",10,12,3,22.2,517,26.4,20,3.4,0.708333333
"3506",10,12,3,23.1,519,26.5,13,5.9,0.541666667
"3507",10,12,3,23.2,487,26.5,13,5.9,0.541666667
"3508",10,12,3,24.1,492,26.5,15,8.5,0.416666667
"3509",10,12,3,24.2,603,26.5,15,8.5,0.354166667
"3510",10,12,3,25.1,484,25.9,13,4.5,0.333333333
"3511",10,12,4,1.1,472,24.4,10,2.8,0.354166667
"3512",10,12,4,1.2,457,24.4,10,2.8,0.354166667
"3513",10,12,4,2.1,571,24.5,20,5.5,NA
"3514",10,12,4,2.2,481,24.5,20,5.5,0.416666667
"3515",10,12,4,3.1,554,24.3,9,3.1,0.291666667
"3516",10,12,4,3.2,479,24.3,9,3.1,0.375
"3517",10,12,4,5.1,499,24.6,7,2.9,0.25
"3518",10,12,4,5.2,492,24.6,7,2.9,0.395833333
"3519",10,12,4,6.1,486,24.8,11,2.2,0.625
"3520",10,12,4,6.2,576,24.8,11,2.2,0.625
"3521",10,12,4,7.1,458,24.7,15,4.8,0.3125
"3522",10,12,4,7.2,459,24.7,15,4.8,0.291666667
"3523",10,12,4,8.1,491,24.8,12,2.9,0.625
"3524",10,12,4,8.2,622,24.8,12,2.9,0.541666667
"3525",10,12,4,9.1,482,24.7,11,2.6,0.4375
"3526",10,12,4,9.2,496,24.7,11,2.6,0.458333333
"3527",10,12,4,10.1,481,24.6,9,4.7,0.3125
"3528",10,12,4,10.2,513,24.6,9,4.7,0.3125
"3529",10,12,4,11.1,481,24.8,13,3,0.5
"3530",10,12,4,11.2,625,24.8,13,3,0.4375
"3531",10,12,4,12.1,460,24.7,8,6.6,0.208333333
"3532",10,12,4,12.2,465,24.7,8,6.6,0.25
"3533",10,12,4,13.1,417,24.9,10,4.4,0.416666667
"3534",10,12,4,13.2,496,24.9,10,4.4,0.333333333
"3535",10,12,4,14.1,369,24.8,8,3.9,NA
"3536",10,12,4,14.2,421,24.8,8,3.9,0.458333333
"3537",10,12,4,15.1,422,24.7,13,3.5,0.229166667
"3538",10,12,4,15.2,479,24.7,13,3.5,0.291666667
"3539",10,12,4,16.1,430,25,15,4.2,0.520833333
"3540",10,12,4,16.2,436,25,15,4.2,0.520833333
"3541",10,12,4,17.1,454,24.7,5,3.4,0.291666667
"3542",10,12,4,17.2,413,24.7,5,3.4,0.375
"3543",10,12,4,18.1,452,24.7,11,3.4,0.395833333
"3544",10,12,4,18.2,419,24.7,11,3.4,0.395833333
"3545",10,12,4,19.1,501,25.6,11,3.2,0.75
"3546",10,12,4,19.2,437,25.6,11,3.2,0.666666667
"3547",10,12,4,20.1,414,24.8,7,4.1,0.270833333
"3548",10,12,4,20.2,415,24.8,7,4.1,0.354166667
"3549",10,12,4,21.1,453,25.4,5,2.3,0.458333333
"3550",10,12,4,21.2,493,25.4,5,2.3,0.583333333
"3551",10,12,4,22.1,489,24.9,5,4.6,0.333333333
"3552",10,12,4,22.2,484,24.9,5,4.6,0.4375
"3553",10,12,4,23.1,421,25,6,4,0.375
"3554",10,12,4,23.2,437,25,6,4,0.4375
"3555",10,12,4,24.1,435,25.1,4,5.4,0.375
"3556",10,12,4,24.2,428,25.1,4,5.4,0.4375
"3557",10,12,4,25.1,475,25.1,8,3,0.395833333
"3558",11,2,3,1.1,563,NA,NA,NA,0.4375
"3559",11,2,3,1.2,655,NA,NA,NA,0.5
"3560",11,2,3,2.1,543,NA,NA,NA,0.333333333
"3561",11,2,3,2.2,598,NA,NA,NA,NA
"3562",11,2,3,3.1,533,NA,NA,NA,0.458333333
"3563",11,2,3,3.2,527,NA,NA,NA,0.541666667
"3564",11,2,3,4.1,521,NA,NA,NA,0.229166667
"3565",11,2,3,4.2,493,NA,NA,NA,0.25
"3566",11,2,3,5.1,555,NA,NA,NA,0.458333333
"3567",11,2,3,5.2,606,NA,NA,NA,0.4375
"3568",11,2,3,6.1,464,NA,NA,NA,0.229166667
"3569",11,2,3,6.2,570,NA,NA,NA,0.3125
"3570",11,2,3,7.1,496,NA,NA,NA,0.333333333
"3571",11,2,3,7.2,535,NA,NA,NA,0.541666667
"3572",11,2,3,8.1,576,NA,NA,NA,0.354166667
"3573",11,2,3,8.2,504,NA,NA,NA,0.541666667
"3574",11,2,3,9.1,456,NA,NA,NA,0.229166667
"3575",11,2,3,9.2,454,NA,NA,NA,-0.020833333
"3576",11,2,3,10.1,471,NA,NA,NA,NA
"3577",11,2,3,10.2,421,NA,NA,NA,0.166666667
"3578",11,2,3,11.1,491,NA,NA,NA,0.5625
"3579",11,2,3,11.2,487,NA,NA,NA,0.583333333
"3580",11,2,3,12.1,418,NA,NA,NA,0.125
"3581",11,3,3,1,529,25,1,24.4,0.64
"3582",11,3,3,1,502,25,1,24.4,1.12
"3583",11,3,3,2,563,24.7,60,25.3,0.35
"3584",11,3,3,2,543,24.7,60,25.3,0.44
"3585",11,3,3,3,527,24.8,37,25,0.5
"3586",11,3,3,3,529,24.8,37,25,0.51
"3587",11,3,3,4,539,24.4,1,25.2,0.52
"3588",11,3,3,4,521,24.4,1,25.2,0.8
"3589",11,3,3,5,472,24.7,32,26.2,0.61
"3590",11,3,3,5,444,24.7,32,26.2,0.55
"3591",11,3,3,6,465,24.8,34,27.4,0.33
"3592",11,3,3,6,470,24.8,34,27.4,0.27
"3593",11,3,3,7,478,24.9,17,27,0.4
"3594",11,3,3,7,499,24.9,17,27,0.43
"3595",11,3,3,8,468,24.7,29,25.9,0.53
"3596",11,3,3,8,454,24.7,29,25.9,0.62
"3597",11,3,3,9,420,24.5,39,27.3,0.35
"3598",11,3,3,9,447,24.5,39,27.3,0.34
"3599",11,3,3,10,432,24.5,24,27.1,0.43
"3600",11,3,3,10,452,24.5,24,27.1,0.23
"3601",11,3,3,11,476,25.1,29,27.4,0.71
"3602",11,3,3,11,423,25.1,29,27.4,0.48
"3603",11,3,3,12,432,25.1,33,26.2,0.14
"3604",11,3,3,12,438,25.1,33,26.2,0.14
"3605",11,3,3,13,455,24.7,61,27.1,0.23
"3606",11,3,3,13,473,24.7,61,27.1,0.29
"3607",11,3,3,14,453,25.5,17,27.7,0.54
"3608",11,3,3,14,437,25.5,17,27.7,0.64
"3609",11,3,3,15,441,25.2,23,27.3,0.4
"3610",11,3,3,15,438,25.2,23,27.3,0.4
"3611",11,3,3,16,483,25.4,19,26.4,0.57
"3612",11,3,3,16,421,25.4,19,26.4,1.19
"3613",11,3,3,17,445,25.2,34,27,0.4
"3614",11,3,3,17,431,25.2,34,27,0.34
"3615",11,3,3,18,455,25.1,16,27.8,0.47
"3616",11,3,3,18,505,25.1,16,27.8,0.62
"3617",11,3,3,19,408,25,19,27.2,0.09
"3618",11,3,3,19,409,25,19,27.2,0.31
"3619",11,3,3,20,446,24.9,30,27.1,0.66
"3620",11,3,3,20,425,24.9,30,27.1,0.76
"3621",11,3,3,21,464,25,35,26.9,0.47
"3622",11,3,3,21,439,25,35,26.9,0.38
"3623",11,3,3,22,454,25.3,57,27.8,0.43
"3624",11,3,3,22,474,25.3,57,27.8,0.45
"3625",11,3,3,23,484,25.4,24,27.5,0.43
"3626",11,3,3,23,449,25.4,24,27.5,0.63
"3627",11,3,3,24,461,25.3,27,26.8,0.53
"3628",11,3,3,24,421,25.3,27,26.8,1.09
"3629",11,3,3,25,458,25.4,15,27.1,0.67
"3630",11,3,4,1,540,25.9,7,26.7,0.41
"3631",11,3,4,1,477,25.9,7,26.7,0.47
"3632",11,3,4,2,522,25.3,58,27,0.4
"3633",11,3,4,2,525,25.3,58,27,0.41
"3634",11,3,4,3,568,24.9,13,26.5,0.43
"3635",11,3,4,3,510,24.9,13,26.5,0.53
"3636",11,3,4,4,511,24.7,8,26.4,0.44
"3637",11,3,4,4,504,24.7,8,26.4,0.39
"3638",11,3,4,5,563,24.9,10,26.3,0.32
"3639",11,3,4,5,547,24.9,10,26.3,0.35
"3640",11,3,4,6,609,25.4,8,28.3,0.53
"3641",11,3,4,6,529,25.4,8,28.3,0.7
"3642",11,3,4,7,526,25.1,29,28,0.34
"3643",11,3,4,7,577,25.1,29,28,0.48
"3644",11,3,4,8,511,25.3,12,26.7,0.65
"3645",11,3,4,8,563,25.3,12,26.7,0.45
"3646",11,3,4,9,430,25.2,18,26.8,0.37
"3647",11,3,4,9,449,25.2,18,26.8,0.4
"3648",11,3,4,10,444,25.3,12,28.6,0.38
"3649",11,3,4,10,451,25.3,12,28.6,0.44
"3650",11,3,4,11,447,25.5,19,29.1,0.53
"3651",11,3,4,11,424,25.5,19,29.1,0.6
"3652",11,3,4,12,434,25.3,9,26.4,0.25
"3653",11,3,4,12,438,25.3,9,26.4,0.22
"3654",11,3,4,13,432,25.3,9,29.4,0.44
"3655",11,3,4,13,422,25.3,9,29.4,0.42
"3656",11,3,4,14,470,25.6,7,28.1,0.5
"3657",11,3,4,14,412,25.6,7,28.1,0.5
"3658",11,3,4,15,415,25.3,20,26.1,0.44
"3659",11,3,4,15,417,25.3,20,26.1,0.51
"3660",11,3,4,16,443,25.6,20,28.4,0.78
"3661",11,3,4,16,465,25.6,20,28.4,1.09
"3662",11,3,4,17,432,25.8,10,26.2,0.46
"3663",11,3,4,17,487,25.8,10,26.2,0.47
"3664",11,3,4,18,433,25.5,12,27.5,0.35
"3665",11,3,4,18,411,25.5,12,27.5,0.39
"3666",11,3,4,19,445,26.4,5,27,0.78
"3667",11,3,4,19,476,26.4,5,27,0.52
"3668",11,3,4,20,448,25.6,5,28.1,0.43
"3669",11,3,4,20,462,25.6,5,28.1,0.44
"3670",11,3,4,21,541,26.1,4,27.8,0.82
"3671",11,3,4,21,428,26.1,4,27.8,0.85
"3672",11,3,4,22,453,25.9,4,26.3,1.29
"3673",11,3,4,23,431,25.7,3,26.6,0.47
"3674",11,3,4,23,418,25.7,3,26.6,0.51
"3675",11,3,4,24,456,25.9,15,26.5,0.47
"3676",11,3,4,24,446,25.9,15,26.5,0.33
"3677",11,3,4,25,418,26.1,12,26.4,0.51
"3678",11,4,3,1,499,24.9,54,25.7,0.28
"3679",11,4,3,1,478,24.9,54,25.7,0.52
"3680",11,4,3,2,472,24.7,52,25.2,0.45
"3681",11,4,3,2,468,24.7,52,25.2,0.41
"3682",11,4,3,3,471,25.1,44,24.8,0.33
"3683",11,4,3,3,498,25.1,44,24.8,0.44
"3684",11,4,3,4,471,24,61,24.2,0.23
"3685",11,4,3,4,409,24,61,24.2,0.2
"3686",11,4,3,5,429,24.9,61,24.4,0.58
